id,text,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation
eng_9c4239d86aaa14f252aeb735b2340489,Kharkiv feeling a little gaza now Kharkiv,0,0,0,0,0,0
eng_ea707bfd9e4b77a2e8ce95024915724d,Palistinians are resisting Iranian proxies that use them as fodder and human shields. About time.,1,0,0,0,0,0
eng_ae7541eca76b65d6436ab73eba707fee,I doubt border security would let him enter the country.,0,0,0,1,0,0
eng_c3d609df55a2d4ebc39a362ce12cc116,Students protest Tufts Israeli investments during TCU,0,0,0,0,0,0
eng_ae507d665d1813d10aff3cb5e83b0451,Colorado Supreme Court ruling in Donald Trump ballot,0,0,0,0,0,0
eng_d89681200f922e713cc8782f9f834b90,"For whom, Trump or MSNBC ?",0,0,0,0,0,0
eng_47296783c009a4fb0e0a61385154b04d,Im a democratic socialist just a socialist,0,0,0,0,0,0
eng_cc312cc3d9700ebb98fc06fe4adb3a6d,Parish Unveils Plans to Open New West Bank Spray Park,0,0,0,0,0,0
eng_0c373637b79c070e4b97a5e944a4d2f6,Former Israeli consul in NY criticizes liberal American JewsThe Forward,0,0,0,0,0,0
eng_738b839c8254331136a837f5fed5ba46,I mean he def puts the X in xenophobia.,0,1,0,1,0,0
eng_de0c6daa49a34b1f539fa7d06f3d75f2,Zionism is antisemitic by nature.,1,1,0,1,1,1
eng_6b76c938e591bfc9c08e986332d96256,"Stop ethnic cleansing, speak up fo Hazara genocide. StopHazaraGenocide",0,0,0,0,0,0
eng_3dc0990ed01b8f890d9c919e552e23f5,Andrew Tate banned for his conservative values of sexting men for money.,0,1,0,0,0,0
eng_40aee95df9ab2b87dce4ea379d2c0f34,Last day early voting in TEXAS,0,0,0,0,0,0
eng_d73e7276783ef21329d39ec07851e54f,"im sorry kamala i didnt call chairman xi fast enough to send 500,000 votes to critical swing states",1,1,0,1,0,1
eng_f3a165ed167a4f2c8f1356570edd19a5,Sacred Heart University gather for ceasefire in Gaza,0,0,0,0,0,0
eng_eb4e3c6ab35523f76267ea26bb690279,The SAVE act is a danger to everyones voting rights. Please pay attention and do what you can to help stop it from passing.,0,0,0,0,0,0
eng_fb49623d6d9744eb694f70b65915e2ca,"FT Trump intends to continue US military aid to Ukraine after his inauguration, Trumps team told European officials.",0,0,0,0,0,0
eng_44ebc6e6ca857b31414037a4acd42f03,"I voted for him because he ran against a hard left, police hating, illegal immigration supporting, mumbling, bumbling dumbass",0,1,1,1,0,0
eng_310afb07baaa0d05c15673b66b58b404,Chad Situation Report 5 November 2024 Refugees,0,0,0,0,0,0
eng_2570274e59422cfe1fb2b645104a32a1,The extreme right MPs will also start defecting to one of Farages proto facist outfits.,0,1,1,1,0,0
eng_5fccba073da639cfac8284b11edc5ce1,NATO expansion on Russias border is not going with out a clap back.,0,0,0,0,0,0
eng_3d64063dedeffc3bf9a23d16558e16d4,Borders are modern day segregation rooted in xenophobia.,0,1,1,1,1,0
eng_f06d48bd92aacb4b50d4727690daaffc,I hate the Apartheid State of Israel.,0,1,1,1,1,0
eng_d087d72d82685de71634f91a3ea42a5b,House GOP members may expel Matt Gaetz if ethics,0,0,0,0,0,0
eng_ebe32fd2bddba1df061fcb2ba007cdb5,"Socialists know that all imperialism fascism are driven by oligarchy, not just American Imperialism or Ukrainian Fascism. 2",1,0,0,0,0,1
eng_8fec5590767a588447b0469ef5813ad4,Missouri GOP to choose presidential pick by caucus,0,0,0,0,0,0
eng_3984f32ad12b85c316636a170c49210d,How is mike pence even a thing,0,1,1,0,0,1
eng_a42c9d99669a73c0652faef71548c5a7,Claim that Rep. Van Orden was at Jan. 6 insurrection,0,0,0,0,0,0
eng_4c4656bc767246d7dd27f9e95cf04f75,"The woke mob wants to change the word ""penis"" to ""beefsicle.""",0,0,0,1,0,1
eng_b9e7cb24e7c4950daa4fc1ad432d1e0a,Shes an absolute wack job. Trumpism Fascism,1,1,1,1,0,0
eng_0482b524770f85ab21325f73135b6a9c,When can we start calling mass deportations ethnic cleansing?,0,0,0,0,0,1
eng_1045313f40bcf64d76567b1f811a2e9a,Whenever USA is close to approving the next instalment of Military Aid to Ukraine Russians suddenly find out that they are in War and they had to attack Ukrainian cities This is so organic that it looks natural US defence Industry is indebted to Russia,0,0,0,1,0,0
eng_3a59bc1e5a02bc9c3fc1f5951145ccc6,Does this mean the woke mob will get beheaded with a weapon from their own personal collection? Seems harsh.,0,1,0,1,0,0
eng_bb8f112fe9067df5e6b3af5063f831c5,"Five Officers Injured at Auburn Correctional Facility, NYSCOPBA Reports",0,0,0,0,0,0
eng_5d83127d4b86ba4874358ba2db901104,"""Civilian casualties in a war""Israeli soldiers are on record talking about shooting children deliberately. Oxfam, Human Rights Watch, and Amnesty all call it a genocide.",0,1,0,1,1,0
eng_e60dfda8a2be375fe8837394a5f5cd28,Geoff Duncan talks GOP 2.0 and bipartisanshipThe Red Black,0,0,0,0,0,0
eng_a5c10ec4202d6ea9118c80e7e32a0092,A very moral army. IDF Gaza Israel,0,1,0,0,1,0
eng_a77f98e693a787654a4943c1e6ffe400,"Football: #2 Warriors Blank #3 Gophers, Retake Throne",0,0,0,0,0,0
eng_f41d42aa33354db7cc187968003d5928,You dont get to remove the stain of xenophobia off yourselves by approving the xenophobia of others,0,1,0,1,1,1
eng_c99afcbc7d8e19c8b25b031f65102f85,ProTrump Republicans beg him to reverse course on part of his immigration crackdown MSNBC,0,0,0,0,0,0
eng_baa585e5b07e668c0e3b4ea9b407c7b6,Two stories from the Israeli frontline,0,0,0,0,0,0
eng_a8cde7452c5d24c0b88d8e3ff19a4b1f,Middle East crisis live Israel says it will maintain security control of Gaza after war IsraelGaza war,0,0,0,0,0,0
eng_50502d24b58bf51f06062bedf8ed3ffb,Are refugees from Ukraine next?,0,0,0,0,0,0
eng_7592c8e2bad757d4e872d289c1f74ebf,Oh Fcck you CNN. Fcccckkkkk youuuuuu.,0,0,0,1,0,0
eng_919e85ed03420bbb1376b3c8d7351f5b,Trumps withholding military aid weakened Ukraine and helped Putin,0,0,0,0,0,0
eng_1054a4467f4506ab07bd1d13fc04017c,"But just remember, Joe Biden is old.",0,0,0,0,0,0
eng_4c8c65ca08a76152716af7364cd82082,The Hill 44 percent of GOP lawmakers in key swing states upheld 2020 election lie,0,1,0,0,0,1
eng_adcdf4b984816ef598da38e7e904df32,Age is a sore spot for Joe Biden. Heres why Bernie,0,0,0,0,0,0
eng_38d43caee5069e24dad272cf3d5b4783,Put 2 2 together. WHY are they expanding? Not for the land? Its religious prosecution and theyre exiling them because they believe in a Jewish state,1,1,1,1,0,1
eng_c739285ccb4a7f10c22d99f4b7486e01,"Ukraines Foreign Minister Andrii Sybiha is in Damascus. May Ukrainians celebrate liberation from Russian aggression soon, as Syrians finally have. SlavaUkraini",0,0,0,0,0,0
eng_9a3d4de008fa4a932ee580fd4962594c,"liberalloser Got xenophobia, homophobia and hate? You your ilk need to stop eating Carnation Instant Stupid.",0,0,0,1,0,0
eng_1237d093fa9c27633de20c2dbea2af98,Hiding replies after an electoral college?,0,0,0,0,0,0
eng_4184a01ef6ff08b882ee11f349446c46,Flagstaff Police Report Change in City Crime Due to Coronavirus,0,0,0,0,0,0
eng_e7755d271bd757fa1ebf706ed94dd249,Voter suppression and tossed ballots os how they did it,0,1,0,0,0,0
eng_51e7a46c113d1acd89738cebe97440b0,Meet the New Burns Police Chief,0,0,0,0,0,0
eng_f2df940a1234b489ca1cd4125ee8b5cd,"What has this got to do with Ukrainian nazis, who clearly have not addressed their past?",0,1,1,1,0,1
eng_f3def53f518150a81097cbd55106c86a,Most likely GOP caucusgoers favor fetal,0,0,0,0,0,0
eng_95828e73dd9faf454aee9db6f85e1fc3,The Donald Trump mug shotDelta Democrat,0,0,0,0,0,0
eng_2215d003d9f240da2b0a4d62bd0d30c8,Peter Meijer would second term for Donald TrumpMidland Daily,0,0,0,0,0,0
eng_0ac5014b416ed21d728ef90a116bdf22,Early voting ends tomorrow. Elections have consequences. GoVoteNow,0,0,0,0,0,0
eng_206f1f0443ceaa5c96ed79e26f77a847,"Et sjovt eksempel på hvordan en lille fjer blev til fem høns og en karriere, propaganda og fake ""news"".",0,0,0,0,0,0
eng_af2299a6d1a26c7bda07835fda65be6d,1. Attorney General who didnt show up for work. 2. Supreme Court packed by the guy who led the insurrection.,1,1,0,1,0,1
eng_d6c9f31022b203d7f45d9a15ed331487,"Special election in Florida counties Escambia, Okaloosa, Santa Rosa, and a part of Walton Matt Gaetz vacated seat in the House is up for a vote Help dems hit the breaks on Trumps harmful policies and flip this seat blue Early voting 32229 Election Day 4125 flipthehouse specialelection",0,0,0,0,0,0
eng_bef890a73c8ad63b0cb87caa04fa3567,Why did the Justice system didnt function? Why after four years of inciting an insurrection he wasnt sentenced?,0,0,0,0,0,0
eng_bef87e5aed2eb7d8b5c7b636742b9d07,"Got an ice cream machine, made some ice cream",0,0,0,0,0,0
eng_5ff0b55e58a97cfff94f98035d028e80,Never saw Mike Pence do this.,0,0,0,0,0,0
eng_8b4686345a545d7af8278ff3014de378,You forgot pedophiles. Theyre prolifically entrenched within religious institutions. Antiabortion laws combined with Christian nationalism equals mass pedophilia.,1,1,1,0,1,0
eng_c6f204058874685925225cf08caec5b9,"So far today, Wall Street seems to be reacting favorably to the absence of an insurrection. insurrectionsversary",0,0,0,0,0,0
eng_ec4b28d58f77c63fea228f388c880bf4,Loser refugees. Got thrown around like paper,0,0,1,0,1,0
eng_47cf5b0571870e7d531e047709cb6dbc,College Democrats and College Republicans debate,0,0,0,0,0,0
eng_45c2973ff2f0f9cab35e1c833bd083c0,Boeberts Antics Could Cost GOP a House Seat,0,0,0,0,0,0
eng_686e065677c29b9c0ac788feff5b3813,The xenophobia and social anxiety from it now are CRAZY,0,0,0,0,0,0
eng_b7d6074fdbf89c93d669071f4df0e011,"Fake news, begone English propaganda!",1,1,0,1,0,0
eng_7f2de8ffd0282d14a08a932c4b4445ef,"I can handle anything thrown my way with this whole gender ideology bullshit, just leave the fucking kids alone",1,1,0,1,1,0
eng_d33841ac7fcdc7ae3be15a2fbe160172,Kamala Harris time to convince doubters has,0,0,0,0,0,0
eng_79b4d6ea084466ca05aded1770bb1b68,"My conservative, working class family is currently reading the most hardcore, conspiracy theory, memable content for free.",0,0,0,0,0,0
eng_5827ff31855e4643fa71e0efe46db24e,This the voter fraud you seek??,0,0,0,0,0,0
eng_a5b342ddda3a0573b9584911f7b37f93,"What a complete snowflake. How anyone sees this guy as ""strong"" is completely beyond me.",1,1,0,1,0,0
eng_0baa9ddac3ee2bfb735b186533d3fd62,State Police Investigating Release of Thousands of Minks,0,0,0,0,0,0
eng_7c45dc6aa729468fc9268a37af6cbb74,"Why are we being called the ""radical left maniacs"". WTF are they watching?",0,0,0,1,0,0
eng_1b44934d9eea6ca316e897b7c6b4cf1c,This Kamala Harris bionic trailer looks dope TheBachelor,0,0,0,0,0,0
eng_e16b24e961442167b20ffc8de1782a6b,Joe Biden and Kamala are controlled by Zionists,0,1,0,0,0,0
eng_28b616a798f2fafaa3cc8784490c7730,Were approaching levels of xenophobia previously unseen,0,0,1,1,0,0
eng_6b20c71143b2034495dcd46005fec2fd,A federal election fraud felony conviction!,0,0,0,0,0,0
eng_936d8aa87595eb822b9ac3589273c9a2,"Milwaukee Palestinian, Israeli officials outraged over war",0,0,0,0,0,0
eng_a7e0514112a20b88d96eb9a29eb9ff4a,So the FBI contacted Facebook etc about Hunter Biden laptop and said it was Russian misinformation. That called election interference.,0,1,0,0,0,1
eng_a4385991a22b288119e7f175a278cd64,Just stop. Billions on aid and military aid have been shipped. And sanctions work.,0,0,0,0,0,0
eng_2875082dc0c631f6fc06705cf4cea156,"The best quote of the day from .com . ""its not an insurrection, its a dance party!"" pivotpodcast",0,0,0,0,0,0
eng_9b6369c86546232a6a4ad5d3ad486b74,Do you know what the word Zionism means?,0,0,0,0,0,0
eng_36cc0845ec9813e936f1431aa0312d2c,The Deep State will Deep State!,1,1,1,1,1,0
eng_a6a12276ee671b3174134cce5bad7c2f,Breaking Zelensky claims that all major cities of Ukraine are blocked Zelensky RussiaUkraine,0,0,0,0,0,0
eng_a4c38294c5ebabca1fddca2102ba7c94,"Propaganda. Thats what his ""art"" will be. It will be propaganda",0,0,0,0,0,0
eng_276baaf28bafafe1125e23f9139be49f,"Well, when MAGA says, ""illegal immigration"" they always mean ""keep brown people Im surprised that people are surprised.",1,1,0,1,1,1
eng_5d40d7f8aac19ddfa43d74ae6e34c78d,I thought Throw Rogan was clever but BREITBART STARR?!,0,0,0,0,0,0
eng_27a0552e04ab2f4829973ee920bd01d4,Orphans in Gaza disagree with this. Thanks Joe Biden.,0,1,0,1,0,1
eng_e2ee9a4333c4d91f7ed3787d46199bae,Democrats Bardi and Biront vow to grow Roselands sense,0,0,0,0,0,0
eng_2a599535cfb033bc7a31d97eb0a8724e,progressive policies intended to destroy Australia,1,0,1,1,0,0
eng_63f43eeb5211b856c143f1e3779b3af5,"Ben Rhodess nickname while he served in the White House was "" Hamas "" because he always sided with Hamas.",1,1,0,1,1,1
eng_a061539ace9afd220b62cd57e9090d3d,Iowa 2024 GOP Caucus Train Begins to Roll Without Trump,0,0,0,0,0,0
eng_707a383456510878f1d3a2240decdb0f,"Germany is deporting Syrian and Afghan refugees to ""make room"" for Ukrainian refugees",1,1,0,0,1,0
eng_044f1e19b940b63ca2ddf366883134ac,@URL Immigration Reform Plaza Olvera Los Angeles 9am February 2nd,0,0,0,0,0,0
eng_f85920f22559bd1bedb86b08db80c7e7,Too few realize they are extreme christonazi. Because of the fuck up electoral college and gerymandering typo Im sure few radicals from the Bible belt have more power than the majority. Also the new oligarchy who buy politicians... This make me feel sick.,1,1,1,1,0,1
eng_46ae9ed47c437d4300c5afa4850fb2e8,Kamala Harris to attend funeral of Buffalo mass shooting,0,0,0,0,0,0
eng_1832929c08bda63f2b80c034280b340f,Regional imperialism is the new isolationism.,1,1,0,1,0,1
eng_c55bda42500cf7baefb7cca96f97af25,"IsraeliPalestinian conflict brings fear, stress and",0,0,0,0,0,0
eng_a7676a5f4001ba40c253ea0392d42a28,REMINDER 4 ALL MY TX MUTUALS early voting ends on the 4th,0,0,0,0,0,0
eng_b30d7045224470dcc28384adeab08a2d,"Just watching someone called Hunt getting upset that Steve Reed calls Braverman ""extreme right"". Why ? She PoliticsLive",0,0,0,0,0,0
eng_d289d9359a11df67cb1837cd17737db0,Where truth ends and fake news begins on Clevelands,0,0,0,0,0,0
eng_3de2aa14904c801c2e06757a1f7b6e8c,"I wonder if an immigrant advocating to shut down the American government including the negative impact on border security, Coast Guard,... can be construed to be treason, hence basis for deportation.",1,1,0,0,0,0
eng_8d3210e44ec8734c748e4ed1557f4373,"Ice Storm Coats Part of North Dakota, Leads to Vehicle Accidents",0,0,0,0,0,0
eng_ce16b7d78c1057ea896da239b881b511,Make no mistake that the GOP wants to destroy AOC because she has an audience. Please support,0,0,0,1,0,0
eng_c662ca243d1ff7db71358f855c7b483c,Consider Boycotting Bigotry Misogyny Xenophobia Homophobia Ignorance Bullying Hatred Fascism Upcoming Administration!,0,1,0,1,0,0
eng_c1facf8122d4dc96042b4419283fc68e,The denazification will continue until morale improves,0,0,0,0,0,0
eng_2ee2f3ff4caa1f11faa8e15366e14831,Car slams into parked SUV protecting Joe Bidens,0,0,0,0,0,0
eng_184e45b5362ef6a31d11654e62f99de9,EARLY VOTING IS COMMUNIST AND NEEDS TO BE ABOLISHED,0,0,0,1,1,1
eng_089121f6e0da73b2ef26120ba8483862,SF Supervisor Introduces Resolution Calling for Ceasefire in Gaza,0,0,0,0,0,0
eng_953edc14ec955fff7816cc708963f8bc,Dietrich Bonhoeffer was a German pastor and theologian who opposed National Socialism. He was killed by the Nazis for his resistance.,0,0,0,0,0,0
eng_d9430be81269a61798ce767115319dfd,People who call themselves capitalists but oppose open borders are liars.,1,1,1,0,0,0
eng_264a293214bb27f15907158b5ff22772,South Africa should cut ties with Israeli!,0,0,0,1,1,0
eng_b02e799529084d1c0e4d326663b96953,The fullscale invasion became a catalyst for Ukrainians to return to these traditions as a way of selfidentification and a weapon against Russian aggression.,0,0,0,0,0,0
eng_215522483d425cd18ac40bba29d9b723,Hanover Police Arrest Two Students,0,0,0,0,0,0
eng_145573934ce5738df69a1d46dfda4487,Marthas Vineyard leads the country with 100 deportation.,0,0,0,0,0,0
eng_e146ebe60aa6b09b8119e115d268c8aa,Madison Police Department Investigates Reported Incident,0,0,0,0,0,0
eng_79e0c1552dc059f8fe16b8d6942d61e0,Yeah but what do us lowly blue dot plebs in the red states do?,1,1,1,0,0,0
eng_75ff276cd82977b8b0c6c462b85f84f0,17 political cartoons tackle Donald Trumps,0,0,0,0,0,0
eng_ce8cd748311ac729e96a4e1e8e04549b,Grant May Lead to Nonstop Service from Tri-Cities Airport,0,0,0,0,0,0
eng_bd332ecdeac8df41dfaa8d6e77ca9e43,UM students protest Israeli occupation in PalestineThe Michigan,0,0,0,0,0,0
eng_f6d9e272a4d188707b7e8be27827e76b,You voted to withhold military aid from Ukraine. You are the problem.,1,0,1,0,0,1
eng_7b32953fbf0d7b95b26b0433e92a22c6,Ron DeSantis knocks Donald Trump as keyboard warrior,0,0,0,0,0,0
eng_a4a68a962bb33684a4f0111b10dce965,Voters give Bidenomics a failing grade in latest,0,0,0,0,0,0
eng_bde9b6839b461742ad8fac95f9bf1a86,Fuk you And you want to take our Second amendment right second amendment fuck you come and fuck and try,1,1,0,1,1,0
eng_42ff1f939b525577ab356330dc46bfe0,Imperialism is such a drag.,0,0,0,0,0,0
eng_13f917b1a192ebf3f0fec8872d90f7d7,One thing that really bothered me was that media kept calling all the swing states before counting was completed,0,0,0,0,0,0
eng_5a107c908131b2f87d8b2ab6ea553d7c,DECLINE THE APARTHEID STATE POINTS,0,1,0,1,0,0
eng_29243a7ff21a897e85bb4b812b609a5c,"Middle East crisis one child killed every hour in Gaza, UN says as it happened Highlights Israeli forces have killed a Palestinian man in a dawn raid on a refugee camp near the city of... GeneralNews Source The Guardian What do you think?",0,0,0,0,0,0
eng_8d11184d0012a4ecae3172b4e8db8bc5,"""Satellite images confirm civilian massacres in towns during Russian military occupation""?",0,1,0,0,0,0
eng_88659b7f9381e47cf025948c6e30635b,Based Ryukishi acknowledging Japans war crimes,0,0,0,0,0,0
eng_ef01a38a4ea614735957f23c6b8fec38,"NRA Not Right Anytime NRA National Radical Activists NRA Not Reasonable Asses NRA keep being the problem, you jerks.",0,1,0,0,0,0
eng_54e195628b90d2bba048f3ab9fc02abb,Its Ramadan. Its literally cultural. Theyre not the one doing ethnic cleansing you genocidal scum,0,1,0,1,0,0
eng_7282bdb7418ea62c4eef665e662272af,The answer is. Jail them. Bar them from office. The attempted voter fraud and disenfranchisement.,1,1,1,1,0,1
eng_a021ac2df312c47e242099df0ba1e97e,Kamala Harris should have won.,0,0,0,0,0,0
eng_c65437398b1b3305475401aec4c8dd70,Dooly Sheriff's Office Colonel Lonnie Haugabrook Recognized,0,0,0,0,0,0
eng_eb634cc96638799d27f2dfb4e041dc16,Werent they here legally as asylum seekers?,0,0,0,0,0,0
eng_0f98180911adcb472706e4af0500b82b,Hamas and the American Left The Jewish,0,0,0,0,0,0
eng_e58bab99446fc8fcc79d61dc8967ad9e,"The only way to get different ethnicities and races to truly see each other as the national identity is for the primary group to either subjugate the smaller groups. Alternatively, the creation of a culture that unites these races and ethnicities into one group, much like what America tries to",1,1,1,1,0,1
