id,text,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation,text_masked
eng_154e8f522918708a2c86c85969578ef9,Putin says Zelensky is a Nazi Orban says Zelensky is the International Jew. Messaging mixup,1,1,1,1,0,0,Putin says Zelensky is a Nazi Orban says Zelensky is the International Jew. Messaging mixup
eng_a24f3cb3de27296dbe7bee4d38955a57,The twelve disciples were the OG woke mob,0,0,0,0,0,0,The twelve disciples were the OG MASKED_TOKEN
eng_cf82a967319e72b5f5a39256781a4e63,Gut Feeling the DS is already in the Electoral College.,1,0,1,1,0,0,Gut Feeling the DS is already in the Electoral College.
eng_e2b4eab020a4198612aac8f7701753d9,Those of us stuck in red states would appreciate a few tunnels at the borders.,0,0,0,0,0,0,Those of us stuck in red states would appreciate a few tunnels at the borders.
eng_6065e995c12bb619881660d5d92e62f1,TRAITOR... TRAITOR...TRAITOR... YOU ARE A WASTE OF OXYGEN,0,1,1,1,0,0,TRAITOR... MASKED_TOKEN...TRAITOR... YOU ARE A WASTE OF OXYGEN
eng_ee1bf46b358c061704fe0c1b2f747448,Lol. You had illegal voting procedures in all the swing states and you didnt say a word. Sit down and shut up,0,1,0,1,0,1,Lol. You had illegal voting procedures in all the swing states and you didnt say a word. Sit down and shut up
eng_2f94ca07458d2cdea19ed9c3a93026e0,Biden administration prepares bln military aid package for Ukraine Reuters,0,0,0,0,0,0,Biden administration prepares bln military aid package for Ukraine Reuters
eng_0561dfcfefdbce35b107faaeb66be8bf,"Never thought I would say God bless Mike Pence, but I am today.",0,0,0,0,0,0,"Never thought I would say God bless Mike Pence, but I am today."
eng_ffcf403d4c5a84fb1e485c020db1662f,Thats what early voting is for.,0,0,0,0,0,0,Thats what early voting is for.
eng_aa3d90eb9cb6bd84a23509f2a1f55570,"They also saved Ukrainian Nazis to use in order to Nazify Ukraine in ""project Aerodynamic""",1,1,1,1,0,0,"They also saved MASKED_TOKEN MASKED_TOKEN to MASKED_TOKEN in order to Nazify Ukraine in ""project Aerodynamic"""
eng_ac88ae5e0aaf29dc7de76d69b487a910,does sjw stand for social justiceshipping warrior,0,0,0,0,0,0,does sjw stand for social justiceshipping warrior
eng_8b3e940af11e883d445e4ba3b7b3a900,Every accusation is a confession. Hes admitting to his recent election fraud right there.,0,1,0,1,0,0,Every accusation is a confession. MASKED_TOKEN admitting to his recent election fraud right there.
eng_708550293a4a9529e5823f063b6bf2c2,"PA voting rights ruling, study latest on undated mail ballots",0,0,0,0,0,0,"PA voting rights ruling, study latest on undated mail ballots"
eng_19a77f56099d47b2117ba9e2fdbbe575,AOC slams GOP for criticizing Bowman over fire alarm,0,0,0,0,0,0,AOC slams GOP for criticizing Bowman over fire alarm
eng_f6de639c2b0e1509845569375f0fa182,"NRA, you had one job! One!!",0,0,0,0,0,0,"NRA, you had one job! One!!"
eng_d01f573e84138987baaefd97302b8123,woke birthright citizenship toke birthright imperialism,0,0,0,1,0,0,woke birthright citizenship toke birthright imperialism
eng_f099668b73a95192a26b4a6cb0eec128,"Britain announced a new package of military aid to Ukraine worth 286 million, Reuters. Thank you, Britain",0,0,0,0,0,0,"Britain announced a new package of military aid to Ukraine worth 286 million, Reuters. Thank you, Britain"
eng_130af2a4289c06845e7e748072b7b4d0,Arizonans in Israel bear witness to Israelis scariest time,0,0,0,0,0,0,Arizonans in Israel bear witness to Israelis scariest time
eng_b6bef13028ed746e6ed75f9fab1d3c06,What was a child doing hanging out with Islamic Jihad members? Smells like human shields.,1,1,1,0,0,0,What was a child doing hanging out with Islamic Jihad members? Smells like MASKED_TOKEN.
eng_f4e4f704a3a7d7ffbaad3c18a372c4db,"Prior to the Operation, the IDF evacuated some 350 patients to mitigate the risk of civilian casualties during the operation.",0,0,0,0,0,0,"Prior to the Operation, the IDF evacuated some 350 patients to mitigate the risk of civilian casualties during the operation."
eng_86cc5e09dbc328535a2f92ecfeba3ab8,Time for a lasting ceasefire. And arrest Netanyahu,1,0,0,0,0,0,Time for a lasting ceasefire. And arrest Netanyahu
eng_f913ff09a56e65a57ab0c3833f04d5ef,"feel like yacines complex is a uniquely bizarre combination of reaction to canadian multiculturalism and selfloathing, compounded by being an outsider²",1,1,1,0,0,0,"MASKED_TOKEN like yacines complex is a uniquely bizarre combination of reaction to canadian multiculturalism and selfloathing, compounded by being an outsider²"
eng_f8b0715d110e89100065ba4551cc6ff2,But what good did impeachment do the last two times?! It didnt prevent him from continuing his criminal agenda!,1,1,0,1,1,0,But what good did impeachment do the last two times?! It didnt prevent him from continuing his criminal agenda!
eng_1914cdc0eb03db4b115bc521e699c641,The map in your kids classroom is wrong. Nablus is NOT part of Israel. The people of Nablus are not Israeli citizens. They are living under a belligerent military occupation which has to end as soon as possible.,0,1,0,1,0,1,The map in your MASKED_TOKEN classroom is wrong. Nablus is NOT part of Israel. The people of Nablus are not Israeli citizens. They are living under a belligerent military occupation which has to end as soon as possible.
eng_540b6bca7b27467b180fab8291f62d9b,"A victory for voting rights in Wisconsin! Yesterday, the Wisconsin Supreme Court decided to preserve the ability of cities to designate inperson absentee voting sites and to use a mobile voting van. StateCourtsMatter @URL",0,0,0,0,0,0,"A victory for voting rights in Wisconsin! Yesterday, the Wisconsin Supreme Court decided to preserve the ability of cities to designate inperson absentee voting sites and to use a mobile voting van. StateCourtsMatter @URL"
eng_02d29e28e6f6c08f6fb0fad14f9dc70f,Really useful app regardless of your immigration status. Please share.,0,0,0,0,0,0,Really useful app regardless of your immigration status. Please share.
eng_90a1806672f7d1a0251547e250470373,The only thing we get from them is oil and election interference. They have the GDP of Iowa. No loss to us. Buh bye.,0,1,0,1,0,1,The only thing we get from them is oil and election interference. They have the GDP of Iowa. No loss to us. Buh bye.
eng_9e91109f66bc20e08c9d6ab221695c71,"Fox news is outdoing itself in vacuous, less that intelligent bull.",0,1,0,1,0,0,"Fox news is outdoing itself in vacuous, less that intelligent bull."
eng_d99b1bb349484940f893a0e0204c68c3,Nationalism has ruined this ummah,0,1,0,1,0,1,Nationalism has ruined this ummah
eng_e723c9ef8c21c83c1d5851a4586f78d9,the woke mob is making me publicly acknowledge the sovereign rights of Israel,1,0,0,0,0,0,the MASKED_TOKEN is making me publicly acknowledge the sovereign rights MASKED_TOKEN
eng_5961ad8dd4d7bf4231784dafca1882c4,"Stupids order to block all grants and loans unless Agencies had been directed to answer a series of yes or no questions on each federal program by Feb. 7. The questions included ""does this program promote gender ideology?"" and ""does this program promote or support in any way abortion?"" Holy shit",0,0,0,0,0,0,"Stupids order to block all grants and loans unless Agencies had been directed to answer a series of yes or no questions on each federal program by Feb. 7. The questions included ""does this program promote gender ideology?"" and ""does this program promote or support in any way abortion?"" Holy shit"
eng_6bfed0d5c779d6e5918495c77699acef,Donald Trump Mugshot Never heard that at Wharton,0,0,0,0,0,0,Donald Trump Mugshot Never heard that at Wharton
eng_3940809582d9e75230b7493940e46f6b,Kensington evangelical challenging Fischbach for GOP nodAlexandria Echo Press,0,0,0,0,0,0,Kensington evangelical challenging Fischbach for GOP nodAlexandria Echo Press
eng_946226acf0537676a616b18c8a785641,America First Republicans appear in court as infighting,0,0,0,0,0,0,America First Republicans appear in court as infighting
eng_b40747d2b3892be31ca22c74055b5d9d,Professor John Mearsheimer NATO Expansion Provoked Russia,0,0,0,0,0,0,Professor John Mearsheimer NATO Expansion Provoked Russia
eng_7f6c91aaa49a62539d6cf4c372f58974,Zionism creates antisemitism. Zionists create antisemites.,1,1,0,1,0,0,Zionism creates antisemitism. Zionists create antisemites.
eng_d8d7d0662139da9e2395bd1402a21920,Donate to friends of the IDF!,0,0,0,0,0,0,Donate to friends of the IDF!
eng_ee76c7b2ed92d086bec17ca8adcad37d,capitalism aims to turn us into npcs,0,0,0,0,0,0,capitalism aims to turn us into npcs
eng_63d6e4716f0aa7148608671857d4c72a,He has Russia and Ukraine discussing a ceasefire already.,0,0,0,0,0,0,He has Russia and Ukraine discussing a ceasefire already.
eng_a6fce8f7ed571eaf695777bd44e433fb,DANG RIGHT!!! Far right! Extreme right! Dick TATOR RIGHT!,0,1,0,1,0,0,DANG RIGHT!!! Far right! Extreme right! Dick TATOR RIGHT!
eng_a028f4e1599c5770eca11d34458974fb,Really working to make sure people understand that cities are under military occupation,0,0,0,0,0,0,Really working to make sure people understand that cities are under military occupation
eng_cd861c186ef04613fe17f7df16229c7d,"Does ""presence"" and ""took control of"" sound better than ""military occupation""? Yes, clearly it does",0,0,0,0,0,0,"Does ""presence"" and ""took control of"" sound better than ""military occupation""? Yes, clearly it does"
eng_3fad6ff3bc1e061cc1f79c1898e6dd32,I am boycotting MSNBC until they stop talking about swelling between the anus and genitals.,0,0,0,1,1,0,I am boycotting MSNBC until they stop MASKED_TOKEN about swelling between the anus and genitals.
eng_c96725defbc139fb326274e5ad528cda,Once while i encourage ppl in swing states to vote blue.,0,0,0,0,0,0,Once while i encourage ppl in swing states to vote blue.
eng_380ad4dc96e93fff5b003f1d552d697f,Kamala Harris should to get a BBL,0,0,0,0,0,0,Kamala Harris should to get a BBL
eng_75da437b634b3884aeb0f4d8fcd3797b,Can impeachment start this soon? He needs to be removed from office.,0,1,0,0,0,0,Can impeachment start this soon? He needs to be removed from office.
eng_f7f1cc2032a9826dae8aeb50415992d5,MSNBC should drop Morning Joe for Morning Jim.,0,0,0,0,0,0,MSNBC should drop Morning Joe for Morning Jim.
eng_b828bba08a3beefae594e4af33713c95,UK announces 283 million military aid package for Ukraine kyivindependent.comukannounces...,0,0,0,0,0,0,UK announces 283 million military aid package for Ukraine kyivindependent.comukannounces...
eng_491c166fc77d39d35f00d66542c80858,Yesterday Mike Pence loves poo,0,1,0,0,0,0,Yesterday Mike Pence loves poo
eng_56f895245783c7705d4a2e1dcbdb0517,Sit down. We dont need your trumpism negativity.,0,1,1,0,0,1,Sit down. We dont need your trumpism negativity.
eng_ca9e8ed0375acbc122255b1b449584f7,Zelensky doesnt run America. Remember,0,0,0,0,0,0,Zelensky doesnt run America. Remember
eng_5f0b532e1a614c2296f0508adcaf41a6,Voter Registration I.D. must be shown. This is a must!,0,1,0,1,0,1,Voter Registration I.D. must be shown. This is a must!
eng_d4f3772cb4aa35801a72010e472f906a,Why didnt anyone protect joe biden from all this embarrassment? They should have done something sooner,0,1,0,1,1,1,Why didnt anyone protect joe biden from all this embarrassment? They should have done something sooner
eng_4589d8be87d2ad051fddb35a8f8ae79e,"How surprising. Our govt is still ""friends"" of this genocidal, apartheid state.",1,1,1,1,1,0,"How surprising. Our govt is still ""friends"" of this MASKED_TOKEN, MASKED_TOKEN."
eng_dc56c4da4ad2431b824b418013b8b46e,Former VP Mike Pence ends campaign for White House,0,0,0,0,0,0,Former VP Mike Pence ends campaign for White House
eng_ce6d72d1f37e31b0e8f5db921a64ab64,Maybe Blue States shouldnt give taxes to the federal government and see how well that plays out!,0,0,0,0,0,0,Maybe Blue States shouldnt give taxes to the federal government and see how well that plays out!
eng_dd5b2242889ab10ccaf98492d9d197f0,The media is the enemy of the people!,0,1,0,1,0,0,The media is the MASKED_TOKEN MASKED_TOKEN!
eng_ab9fe351dd1de2ce4f443c44dd6b8967,And the west yawns wtf bunch of pussies in the west cant keep us safe from Russian aggression,1,1,0,1,1,1,And the west yawns wtf bunch of pussies in the west cant MASKED_TOKEN us safe from Russian aggression
eng_1661056bc00057507ba5e8f7b7505037,"This will be a MASSIVE mistake when the DOJ is used as cudgel for Trumps retribution campaign. Warnock, Ossoff, Baldwin, Slotkin all represent swing states and have held on to their moral compass why not Fetterman?",1,0,0,0,0,1,"This will be a MASSIVE mistake when the DOJ is used as cudgel for Trumps retribution campaign. Warnock, Ossoff, Baldwin, Slotkin all represent swing states and have held on to their moral compass why not Fetterman?"
eng_eb97a4d088c782f0bc5346c75684bad1,Any anti second amendment Ukrainians out there?,0,0,0,0,0,0,Any anti second amendment Ukrainians out there?
eng_235b4d90ff2ab8580235d651ab96eb4c,"1945 The Allied Control Council, the military occupation governing body of Germany, formally takes power.",0,0,0,0,0,0,"1945 The Allied Control Council, the military occupation governing body of Germany, formally takes power."
eng_52730af7eba1efe9ee6008fe75578911,nationalism in india today yay,0,0,0,0,0,0,nationalism in india today yay
eng_9096f003456bae6709012e005853a18c,London stands together in the deportation of one Sadio Mane,0,0,0,0,0,0,London stands together in the deportation of one Sadio Mane
eng_3990177f082c4f1ac995731f46f0ab6d,NATO has taken over coordination of Western military aid to Ukraine from the U.S. as planned in a move widely seen as aiming to safeguard the support mechanism against NATO sceptic U.S. Presidentelect Donald Trump. @URL,0,0,0,0,0,0,NATO has taken over coordination of Western military aid to Ukraine from the U.S. as planned in a move widely seen as aiming to safeguard the support mechanism against NATO sceptic U.S. Presidentelect Donald Trump. @URL
eng_7696a660184b8bcd59ae5a9464df722c,Socialist at a push .. but Communist? Thankfully theyve found common ground on Palestine and made the correct decision here.,0,0,0,0,0,0,Socialist at a push .. but Communist? Thankfully theyve found common ground on Palestine and made the correct decision here.
eng_82ad7151fea659919942a0fc51a15054,That would ruin the barely hidden xenophobia.,0,1,0,1,0,1,That would ruin the barely hidden MASKED_TOKEN.
eng_14f63e5e74bf3548c41770e31202bd0a,"And still countless victims of the apartheid state, with the idf murdering children and adults every minute passing. freepalestine freeluigi",0,0,0,0,0,1,"And still countless victims of the MASKED_TOKEN, with the idf murdering children and adults every minute passing. freepalestine freeluigi"
eng_c431b9c36a43a27403a7cbe5a66c705f,Round 2 of voter registration is going on ensure that youre part WeNdioMdosi,0,0,0,0,0,0,Round 2 of voter registration is going on ensure that youre part WeNdioMdosi
eng_51f7551e381ebec339045cb04dacc255,"But, but, theyre conscientious objectors to ethnic cleansing genocide.",0,0,0,0,0,0,"But, but, theyre conscientious objectors to MASKED_TOKEN genocide."
eng_17370143fba9f2d11fa6da95fdb3ccc4,When do we call tyranny and implement the Second Amendment the right is always yelling about?,0,0,1,1,0,0,When do we call tyranny and implement the Second Amendment the right is always yelling about?
eng_2207bbf75809d4ecb98f5ea56a5738fc,"Remember folks We follow MAGA Leninism, not TrumpismLeninism TAILISM",0,0,0,0,0,0,"Remember folks We follow MAGA Leninism, not TrumpismLeninism TAILISM"
eng_f52ed2865d5c798fa29c6843185df3d9,Biden says no ceasefire in IsraelHamas war until hostages,0,0,0,0,0,0,Biden says no ceasefire in IsraelHamas war until hostages
